,fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
0,522609,,UTC,2012-04-15T15:30:00+00:00,1334503800,1334503800,1334507400,,Paavo Nurmi Stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 1,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,False,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,True,0,1,0,0,0,1,,,,
1,522610,,UTC,2012-04-15T15:30:00+00:00,1334503800,1334503800,1334507400,,Tapiolan Urheilupuisto,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 1,1169,Honka,https://media.api-sports.io/football/teams/1169.png,,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,,1,1,1,1,1,1,,,,
2,522611,,UTC,2012-04-15T15:30:00+00:00,1334503800,1334503800,1334507400,,Lahden Stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 1,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,True,2080,haka,https://media.api-sports.io/football/teams/2080.png,False,1,0,0,0,1,0,,,,
3,522612,,UTC,2012-04-15T15:30:00+00:00,1334503800,1334503800,1334507400,,Sonera Stadium,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 1,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,False,3,1,0,0,3,1,,,,
4,522613,,UTC,2012-04-15T15:30:00+00:00,1334503800,1334503800,1334507400,622.0,Savon Sanomat Areena,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 1,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,,1171,JJK,https://media.api-sports.io/football/teams/1171.png,,2,2,0,0,2,2,,,,
5,522614,,UTC,2012-05-02T15:30:00+00:00,1335972600,1335972600,1335976200,,Jakobstads Centralplan,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 1,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,False,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,0,1,0,1,0,1,,,,
6,522615,,UTC,2012-04-18T15:30:00+00:00,1334763000,1334763000,1334766600,,Lahden Stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 2,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,True,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,2,1,1,0,2,1,,,,
7,522616,,UTC,2012-04-19T15:30:00+00:00,1334849400,1334849400,1334853000,,Saviniemen jalkapallostadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 2,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,True,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,False,2,0,0,0,2,0,,,,
8,522617,,UTC,2012-04-19T15:30:00+00:00,1334849400,1334849400,1334853000,,Hietalahden jalkapallostadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 2,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,0,2,0,2,0,2,,,,
9,522618,,UTC,2012-04-19T15:30:00+00:00,1334849400,1334849400,1334853000,,Paavo Nurmi Stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 2,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,True,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,False,3,1,1,0,3,1,,,,
10,522619,,UTC,2012-04-19T15:30:00+00:00,1334849400,1334849400,1334853000,,Harjun stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2012,Regular Season - 2,1171,JJK,https://media.api-sports.io/football/teams/1171.png,False,2080,haka,https://media.api-sports.io/football/teams/2080.png,True,1,4,0,1,1,4,,,,
