,fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
0,522411,,UTC,2013-04-13T11:00:00+00:00,1365850800,1365850800,1365854400,,Urheilupuiston Yläkenttä,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 1,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,True,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,2,0,0.0,0.0,2,0,,,,
1,522412,,UTC,2013-04-14T15:30:00+00:00,1365953400,1365953400,1365957000,,Rovaniemen Keskuskenttä,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 1,1167,Rops,https://media.api-sports.io/football/teams/1167.png,False,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1,3,0.0,1.0,1,3,,,,
2,522413,,UTC,2013-04-14T15:30:00+00:00,1365953400,1365953400,1365957000,622.0,Savon Sanomat Areena,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 1,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,,1,1,0.0,0.0,1,1,,,,
3,522414,,UTC,2013-05-02T15:30:00+00:00,1367508600,1367508600,1367512200,,Veritas Stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 1,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,,2,2,0.0,2.0,2,2,,,,
4,522415,,UTC,2013-07-31T15:30:00+00:00,1375284600,1375284600,1375288200,,Hietalahden jalkapallostadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 1,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,True,0,3,0.0,2.0,0,3,,,,
5,522416,,UTC,2013-07-31T15:30:00+00:00,1375284600,1375284600,1375288200,,Harjun stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 1,1171,JJK,https://media.api-sports.io/football/teams/1171.png,,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,,0,0,0.0,0.0,0,0,,,,
6,522417,,UTC,2013-04-20T13:00:00+00:00,1366462800,1366462800,1366466400,,Urheilupuiston Yläkenttä,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 2,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,False,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,True,0,1,0.0,0.0,0,1,,,,
7,522418,,UTC,2013-04-21T12:00:00+00:00,1366545600,1366545600,1366549200,,Rovaniemen Keskuskenttä,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 2,1167,Rops,https://media.api-sports.io/football/teams/1167.png,True,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,False,3,0,,,3,0,,,,
8,522419,,UTC,2013-04-21T15:30:00+00:00,1366558200,1366558200,1366561800,,Wiklöf Holding Arena,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 2,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,,1171,JJK,https://media.api-sports.io/football/teams/1171.png,,2,2,0.0,0.0,2,2,,,,
9,522420,,UTC,2013-04-21T15:30:00+00:00,1366558200,1366558200,1366561800,6367.0,Länsikenttä tekonurmi,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 2,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,True,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,False,2,1,1.0,1.0,2,1,,,,
10,522421,,UTC,2013-04-21T15:30:00+00:00,1366558200,1366558200,1366561800,626.0,Kymenlaakson Sähkö Stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 2,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,True,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,False,1,0,0.0,0.0,1,0,,,,
11,522422,,UTC,2013-04-22T15:30:00+00:00,1366644600,1366644600,1366648200,,Tapiolan Urheilupuisto,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 2,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,0,2,0.0,1.0,0,2,,,,
12,522423,,UTC,2013-04-28T15:30:00+00:00,1367163000,1367163000,1367166600,,Rovaniemen Keskuskenttä,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 3,1167,Rops,https://media.api-sports.io/football/teams/1167.png,True,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,False,1,0,1.0,0.0,1,0,,,,
13,522424,,UTC,2013-04-28T15:30:00+00:00,1367163000,1367163000,1367166600,,Harjun stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 3,1171,JJK,https://media.api-sports.io/football/teams/1171.png,,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,,0,0,0.0,0.0,0,0,,,,
14,522425,,UTC,2013-04-28T15:30:00+00:00,1367163000,1367163000,1367166600,622.0,Savon Sanomat Areena,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 3,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,False,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,0,1,0.0,1.0,0,1,,,,
15,522426,,UTC,2013-04-28T15:30:00+00:00,1367163000,1367163000,1367166600,,Hietalahden jalkapallostadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 3,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,,1169,Honka,https://media.api-sports.io/football/teams/1169.png,,0,0,0.0,0.0,0,0,,,,
16,522427,,UTC,2013-04-29T15:30:00+00:00,1367249400,1367249400,1367253000,,Sonera Stadium,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 3,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,False,2,0,1.0,0.0,2,0,,,,
17,522428,,UTC,2013-04-29T15:30:00+00:00,1367249400,1367249400,1367253000,,Veritas Stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 3,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,False,1,0,1.0,0.0,1,0,,,,
18,522429,,UTC,2013-05-05T15:30:00+00:00,1367767800,1367767800,1367771400,,Veritas Stadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 4,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,True,1171,JJK,https://media.api-sports.io/football/teams/1171.png,False,1,0,1.0,0.0,1,0,,,,
19,522430,,UTC,2013-05-05T15:30:00+00:00,1367767800,1367767800,1367771400,,Hietalahden jalkapallostadion,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 4,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,True,1167,Rops,https://media.api-sports.io/football/teams/1167.png,False,3,1,1.0,1.0,3,1,,,,
20,522431,,UTC,2013-05-05T15:30:00+00:00,1367767800,1367767800,1367771400,,Jakobstads Centralplan,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 4,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,False,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,2,3,1.0,1.0,2,3,,,,
21,522432,,UTC,2013-05-05T15:30:00+00:00,1367767800,1367767800,1367771400,,Wiklöf Holding Arena,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 4,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,False,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,1,2,0.0,1.0,1,2,,,,
22,522433,,UTC,2013-05-05T15:30:00+00:00,1367767800,1367767800,1367771400,,Kisapuisto,,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2013,Regular Season - 4,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,True,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,False,1,0,1.0,0.0,1,0,,,,
