,fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
0,140325,,UTC,2017-04-05T15:30:00+00:00,1491406200,1491406200,1491409800,,Telia 5G-Areena (Helsinki),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 1,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,5,0,3,0,5,0,,,,
1,140326,,UTC,2017-04-05T16:30:00+00:00,1491409800,1491409800,1491413400,,OmaSP Stadion (Seinäjoki),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 1,689,SJK,https://media.api-sports.io/football/teams/689.png,,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,,1,1,0,0,1,1,,,,
2,140327,,UTC,2017-04-08T13:00:00+00:00,1491656400,1491656400,1491660000,,Rovaniemen Keskuskenttä (Rovaniemi),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 1,1170,PS Kemi Kings,https://media.api-sports.io/football/teams/1170.png,,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,,0,0,0,0,0,0,,,,
3,140328,,UTC,2017-04-08T13:00:00+00:00,1491656400,1491656400,1491660000,,Ratinan Stadion (Tampere (Tammerfors)),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 1,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,,1,1,1,0,1,1,,,,
4,140329,,UTC,2017-04-08T13:00:00+00:00,1491656400,1491656400,1491660000,,Elisa Stadion (Vaasa),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 1,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,689,SJK,https://media.api-sports.io/football/teams/689.png,True,1,3,1,1,1,3,,,,
5,140330,,UTC,2017-04-08T13:00:00+00:00,1491656400,1491656400,1491660000,,"Wiklöf Holding Arena (Maarianhamina (Mariehamn), Ahvenanmaa (Åland))",,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 1,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1171,JJK,https://media.api-sports.io/football/teams/1171.png,False,5,2,1,2,5,2,,,,
6,140331,,UTC,2017-04-10T15:30:00+00:00,1491838200,1491838200,1491841800,,Telia 5G-Areena (Helsinki),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 2,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,False,2,0,1,0,2,0,,,,
7,140332,,UTC,2017-04-12T15:30:00+00:00,1492011000,1492011000,1492014600,,Veritas Stadion (Turku (Åbo)),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 2,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,True,1167,Rops,https://media.api-sports.io/football/teams/1167.png,False,6,2,4,0,6,2,,,,
8,140333,,UTC,2017-04-15T12:30:00+00:00,1492259400,1492259400,1492263000,,OmaSP Stadion (Seinäjoki),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 2,689,SJK,https://media.api-sports.io/football/teams/689.png,False,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,True,1,2,0,1,1,2,,,,
9,140334,,UTC,2017-04-15T13:00:00+00:00,1492261200,1492261200,1492264800,,Telia 5G-Areena (Helsinki),,Match Finished,FT,90,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2017,Regular Season - 2,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,,1171,JJK,https://media.api-sports.io/football/teams/1171.png,,0,0,0,0,0,0,,,,
